serial_num,price,alpha,position,trade,price_change,pnl
3299,17446.462118216732,-0.1435834085580789,0,0.0,204.03149468195625,0.0
3300,17326.23327697756,-0.0456343263540164,0,0.0,-120.22884123917174,0.0
3301,17675.12044233663,-0.6296419850162223,-1,-1.0,348.8871653590686,17326.23327697756
3302,17354.969266975833,-0.2472324828563776,-1,0.0,-320.1511753607956,320.1511753607956
3303,17427.01271999421,0.3239681419448099,0,1.0,72.04345301837748,-17427.01271999421
3304,17088.010184651113,0.759239165766358,1,1.0,-339.0025353430974,-17427.01271999421
3305,17206.37169595607,0.0081022741186158,0,-1.0,118.36151130495637,17206.37169595607
3306,17231.645951560222,-0.5646061874338049,0,0.0,25.27425560415213,0.0
3307,16928.84316485815,-0.5685939133622122,0,0.0,-302.8027867020719,0.0
3308,16879.74888249507,0.6600563718690018,1,1.0,-49.0942823630794,-16928.84316485815
3309,16710.40465223264,-0.5196750742852279,0,-1.0,-169.34423026243167,16710.40465223264
3310,16753.63866562639,0.1693362925872823,0,0.0,43.2340133937505,0.0
3311,16563.88706091828,0.0843751842312676,0,0.0,-189.75160470810806,0.0
3312,16612.300821921326,0.1389820913063952,0,0.0,48.41376100304478,0.0
3313,16700.242037892524,-0.5583975439487856,0,0.0,87.94121597119738,0.0
3314,16364.467952697752,-0.715458150573604,-1,-1.0,-335.77408519477103,16700.242037892524
3315,16552.99213383261,-0.6518785323001905,-1,0.0,188.52418113485692,-188.52418113485692
3316,16297.602175634804,0.1112217672758197,0,1.0,-255.38995819780575,-16297.602175634804
3317,16404.45554572347,-0.2174775014456422,0,0.0,106.85337008866736,0.0
3318,16420.110727999,0.7311153624934716,1,1.0,15.655182275528205,-16404.45554572347
3319,16141.48382922996,0.2031807678251236,1,0.0,-278.62689876904005,-278.62689876904005
3320,16386.453256821158,0.881618464368827,1,0.0,244.96942759119884,244.96942759119884
3321,16522.959043990228,0.1056596222294401,0,-1.0,136.50578716906966,16522.959043990228
3322,16530.846412458413,0.4801407309241492,0,0.0,7.887368468185741,0.0
3323,16476.706071573553,0.0965749963062396,0,0.0,-54.14034088486005,0.0
3324,16418.463849252294,0.2519279893222879,0,0.0,-58.24222232125976,0.0
3325,16428.895372738327,-0.8687692218081178,-1,-1.0,10.431523486033257,16418.463849252294
3326,16300.595853016644,-0.9527246420258562,-1,0.0,-128.29951972168237,128.29951972168237
3327,16554.455017447268,-0.1207808152933707,0,1.0,253.85916443062342,-16554.455017447268
3328,16775.035636215747,0.4547715193467145,0,0.0,220.58061876847933,0.0
3329,16645.606064464355,-0.4644063931873186,0,0.0,-129.42957175139236,0.0
3330,16682.17813724906,-0.3864974173898363,0,0.0,36.57207278470378,0.0
3331,16789.703903719685,0.2247885139601746,0,0.0,107.52576647062597,0.0
3332,16579.47580327822,-0.4220820763318775,0,0.0,-210.22810044146536,0.0
3333,16587.19733890602,0.2325735762801728,0,0.0,7.721535627799312,0.0
3334,16903.786823648166,0.2629805998627592,0,0.0,316.58948474214776,0.0
3335,16739.62396080608,-0.260746032249548,0,0.0,-164.16286284208763,0.0
3336,16927.51978585856,-0.1383051828481172,0,0.0,187.8958250524811,0.0
3337,16907.665130951093,0.4390865319146186,0,0.0,-19.854654907467193,0.0
3338,16784.211074543415,-0.352487345589523,0,0.0,-123.45405640767785,0.0
3339,16728.272974634714,-0.5943717421058432,0,0.0,-55.93809990870068,0.0
3340,16594.06526165825,-0.3177995909934477,0,0.0,-134.2077129764657,0.0
3341,16656.383397275295,-0.4583725156385623,0,0.0,62.31813561704621,0.0
3342,16798.029802966732,0.3526772701631464,0,0.0,141.6464056914374,0.0
3343,16801.68895788949,-0.9959697531232452,-1,-1.0,3.659154922759626,16798.029802966732
3344,16770.32100274854,0.0649728593896687,0,1.0,-31.36795514095138,-16770.32100274854
3345,16891.070947025837,-0.346114985487389,0,0.0,120.74994427729689,0.0
3346,17100.59012558152,0.2191624515390957,0,0.0,209.51917855568172,0.0
3347,17039.48161170328,-0.1626885626952103,0,0.0,-61.108513878240046,0.0
3348,17085.49484197562,-0.5168184255437609,0,0.0,46.01323027233957,0.0
3349,17154.59853976753,0.339585497809217,0,0.0,69.10369779191024,0.0
3350,16794.91731064791,-0.1502608365798512,0,0.0,-359.68122911961837,0.0
3351,16800.714675669642,-0.0829004391262653,0,0.0,5.797365021731821,0.0
3352,16606.674598182686,-1.0402824465521123,-1,-1.0,-194.04007748695585,16800.714675669642
3353,16340.742220967712,-0.3243734040037256,-1,0.0,-265.9323772149746,265.9323772149746
3354,16406.6369900686,0.6529975801805143,0,1.0,65.89476910088888,-16406.6369900686
3355,16452.118051895897,0.1137236796700889,0,0.0,45.4810618272968,0.0
3356,16255.344601179067,0.8399814294660448,1,1.0,-196.77345071682976,-16452.118051895897
3357,16366.554292706554,-0.0929256193009613,0,-1.0,111.20969152748694,16366.554292706554
3358,16165.550720222152,-0.1732969105396553,0,0.0,-201.00357248440196,0.0
3359,16405.671452961527,0.2884450264847369,0,0.0,240.12073273937494,0.0
3360,16497.202406758104,0.2958866140638929,0,0.0,91.5309537965768,0.0
3361,16606.354721772634,0.2543242084437898,0,0.0,109.15231501452945,0.0
3362,16823.109656577923,0.2401644900098403,0,0.0,216.75493480528894,0.0
3363,17002.988899035525,0.5465393625531645,0,0.0,179.87924245760223,0.0
3364,17178.466560883906,-0.0309167376574495,0,0.0,175.4776618483811,0.0
3365,16871.10323784478,-0.0521310332063778,0,0.0,-307.3633230391242,0.0
3366,16833.885866612727,0.4010256306641295,0,0.0,-37.217371232054575,0.0
3367,16803.36846882924,-1.0899709131210789,-1,-1.0,-30.51739778348565,16833.885866612727
3368,16615.057065560773,-0.8498884728837979,-1,0.0,-188.31140326846798,188.31140326846798
3369,16451.341377092,-0.2995152338896969,-1,0.0,-163.715688468772,163.715688468772
3370,16304.125821909854,-1.045340688257271,-1,0.0,-147.215555182147,147.215555182147
3371,16498.009140558424,0.9405637912872232,0,1.0,193.8833186485699,-16498.009140558424
3372,16467.331689686736,0.5280397986320722,0,0.0,-30.677450871688052,0.0
3373,16523.06430719817,0.8343993156139486,1,1.0,55.73261751143218,-16467.331689686736
3374,16315.98786760354,-0.1913840014382966,0,-1.0,-207.07643959462803,16315.98786760354
3375,16202.599281279598,0.3367043248530392,0,0.0,-113.38858632394295,0.0
3376,15950.765707658684,0.2312199558423624,0,0.0,-251.83357362091374,0.0
3377,15770.55809835065,0.3163364510754989,0,0.0,-180.20760930803408,0.0
3378,16125.22908048371,-0.3864386231385939,0,0.0,354.67098213306053,0.0
3379,16355.531481063088,-0.3195530238914104,0,0.0,230.30240057937772,0.0
3380,15938.219761311871,0.609000761927295,1,1.0,-417.3117197512165,-16355.531481063088
3381,15786.369241401742,0.2823294502914817,1,0.0,-151.85051991012915,-151.85051991012915
3382,15745.913320717018,0.2567795588483723,1,0.0,-40.45592068472433,-40.45592068472433
3383,15769.116916696998,-0.6661566949928939,0,-1.0,23.203595979979582,15769.116916696998
3384,15697.642255998786,-0.751911161849474,-1,-1.0,-71.47466069821166,15769.116916696998
3385,15556.557043459614,0.7876146329775473,0,1.0,-141.08521253917206,-15556.557043459614
3386,15713.828952657095,0.0877537267924428,0,0.0,157.27190919748136,0.0
3387,15700.216118121329,-0.6225204140463001,-1,-1.0,-13.612834535766524,15713.828952657095
3388,15248.420415323497,0.7835585974918766,0,1.0,-451.79570279783184,-15248.420415323497
3389,15382.92176588498,0.2890961405724739,0,0.0,134.50135056148247,0.0
3390,15240.053960498904,0.9494065342388294,1,1.0,-142.8678053860749,-15382.92176588498
3391,15354.359714817572,0.6547031805965657,1,0.0,114.30575431866782,114.30575431866782
3392,15394.021801958135,-1.4942358966120783,0,-1.0,39.66208714056302,15394.021801958135
3393,15338.307550350257,-0.3347765577032939,0,0.0,-55.714251607878396,0.0
3394,15188.108403839598,0.6675733097910119,1,1.0,-150.19914651065847,-15338.307550350257
3395,15320.243097214909,0.5136368142677754,1,0.0,132.13469337531023,132.13469337531023
3396,15446.49413897377,-0.1593684858137356,0,-1.0,126.2510417588619,15446.49413897377
3397,15751.039223501077,-1.472453287686534,-1,-1.0,304.54508452730624,15446.49413897377
3398,15552.43238777926,-1.0366440926918106,-1,0.0,-198.60683572181733,198.60683572181733
3399,15631.11942760419,-0.621045230234839,-1,0.0,78.68703982493025,-78.68703982493025
3400,15746.88647648158,-0.0580625570803443,0,1.0,115.76704887739106,-15746.88647648158
3401,15835.943241376026,0.6248146929144385,1,1.0,89.05676489444522,-15746.88647648158
3402,16066.176322174935,-0.7506000879450954,0,-1.0,230.2330807989092,16066.176322174935
3403,16207.843154621218,-0.2335652315303973,0,0.0,141.66683244628257,0.0
3404,16377.947019327094,0.1685879077601382,0,0.0,170.10386470587582,0.0
3405,16119.97155785321,0.5157381560561753,0,0.0,-257.9754614738831,0.0
3406,16042.064632323703,0.7274329338231973,1,1.0,-77.90692552950713,-16119.97155785321
3407,16054.521477908793,0.3947020761611233,1,0.0,12.456845585089468,12.456845585089468
3408,16104.602167279369,0.2189525414018049,1,0.0,50.08068937057578,50.08068937057578
3409,16004.873942069453,-0.0132664379196578,0,-1.0,-99.72822520991576,16004.873942069453
3410,15650.891151701177,-0.4343170435100951,0,0.0,-353.98279036827626,0.0
3411,15750.31322491934,-0.0267004497250959,0,0.0,99.42207321816386,0.0
3412,15810.52365478338,-0.3985782862121949,0,0.0,60.210429864038815,0.0
3413,15530.680634781082,0.0497412202787379,0,0.0,-279.84302000229764,0.0
3414,15372.32938029276,0.5204807426734601,0,0.0,-158.3512544883215,0.0
3415,15566.608113309903,0.5590402692421739,0,0.0,194.27873301714317,0.0
3416,15672.794083137398,-0.4710713584172097,0,0.0,106.18596982749477,0.0
3417,15889.956996786064,0.2346268511983211,0,0.0,217.1629136486663,0.0
3418,15947.83842271451,-0.5189363512443459,0,0.0,57.88142592844633,0.0
3419,15752.045995577331,-0.1734727008617334,0,0.0,-195.7924271371794,0.0
3420,15646.623709153106,-0.0134965095302479,0,0.0,-105.4222864242256,0.0
3421,15580.723041317548,-0.7393283999246003,-1,-1.0,-65.90066783555812,15646.623709153106
3422,15961.860684852218,-0.5024470058699804,-1,0.0,381.13764353467013,-381.13764353467013
3423,16282.08810018546,-0.3736686782813767,-1,0.0,320.2274153332419,-320.2274153332419
3424,16009.843856287318,0.8912164432512699,0,1.0,-272.2442438981416,-16009.843856287318
3425,16030.221545335651,0.4393714304527329,0,0.0,20.377689048333195,0.0
3426,16190.757044864476,0.2820734223368522,0,0.0,160.5354995288253,0.0
3427,16364.959796314151,0.0108350315354344,0,0.0,174.2027514496749,0.0
3428,16527.094759635947,-0.2586171043911485,0,0.0,162.13496332179602,0.0
3429,16531.436116489494,-0.0796064011324999,0,0.0,4.34135685354704,0.0
3430,16513.714844877795,0.0161857130467515,0,0.0,-17.721271611699194,0.0
3431,16608.939220744905,-1.0832693283697348,-1,-1.0,95.22437586711021,16513.714844877795
3432,16397.533584514866,-0.4348345902330441,-1,0.0,-211.40563623003982,211.40563623003982
3433,16415.688594091218,0.0717309914232653,0,1.0,18.155009576352313,-16415.688594091218
3434,16364.721648577532,0.6085615338261885,1,1.0,-50.96694551368637,-16415.688594091218
3435,16129.536536856103,-0.0696361046279139,0,-1.0,-235.18511172142826,16129.536536856103
3436,16140.280802235062,-0.6622432136930523,-1,-1.0,10.744265378958517,16129.536536856103
3437,16195.990969611035,-1.5218732146999263,-1,0.0,55.71016737597347,-55.71016737597347
3438,16001.573645287594,-0.7919634009546686,-1,0.0,-194.4173243234418,194.4173243234418
3439,16047.135811133978,0.3307538814707293,0,1.0,45.56216584638423,-16047.135811133978
3440,15999.02648266873,-0.1101547608861657,0,0.0,-48.10932846524702,0.0
3441,16390.7234794045,0.3514102778057424,0,0.0,391.69699673576906,0.0
3442,16404.83405800002,-0.4119297140360325,0,0.0,14.110578595518746,0.0
3443,16445.978074348688,-0.4099075389392022,0,0.0,41.14401634866954,0.0
3444,16549.19904174092,-0.0002855401238148,0,0.0,103.22096739223343,0.0
3445,16744.430548554654,-0.7472320590554298,-1,-1.0,195.23150681373227,16549.19904174092
3446,16482.70462558844,0.3231671212542135,0,1.0,-261.72592296621224,-16482.70462558844
3447,16494.435776594466,0.0489858621449004,0,0.0,11.731151006024447,0.0
3448,16346.321188612406,-0.310333872573705,0,0.0,-148.11458798205967,0.0
3449,16267.451128020592,-1.2695754800928116,-1,-1.0,-78.87006059181476,16346.321188612406
3450,16110.784638562318,0.6057208937863612,0,1.0,-156.66648945827365,-16110.784638562318
3451,15975.374745945111,-0.1349133230885379,0,0.0,-135.40989261720642,0.0
3452,15991.0361327987,0.1460847189547669,0,0.0,15.661386853587828,0.0
3453,16315.115236794454,0.1162908373653648,0,0.0,324.07910399575485,0.0
3454,16223.771013901143,-0.4732359489330451,0,0.0,-91.34422289331087,0.0
3455,16379.554858413718,-0.1941872225882717,0,0.0,155.78384451257443,0.0
3456,16619.152853124364,-0.1383502503396874,0,0.0,239.59799471064616,0.0
3457,16521.570121679208,-0.5451930835885668,0,0.0,-97.58273144515624,0.0
3458,16544.30905648592,0.2700640652007431,0,0.0,22.738934806711768,0.0
3459,16536.82608533233,-0.0367158164858267,0,0.0,-7.48297115358946,0.0
3460,16454.71279857959,0.4105008673623458,0,0.0,-82.11328675274126,0.0
3461,16223.566525263488,-0.785326699424997,-1,-1.0,-231.14627331610063,16454.71279857959
3462,16089.777228458552,-0.6563796250675416,-1,0.0,-133.78929680493638,133.78929680493638
3463,16076.695641458118,-0.2231469393596425,-1,0.0,-13.081587000433501,13.081587000433501
3464,16045.439813729508,0.3306380356793847,0,1.0,-31.255827728609802,-16045.439813729508
3465,15611.502133822692,-0.0314428306652578,0,0.0,-433.9376799068159,0.0
3466,15633.043444662164,-0.4751732440070708,0,0.0,21.541310839471407,0.0
3467,15538.717300425044,0.1425059440367788,0,0.0,-94.32614423712039,0.0
3468,15466.029845292056,-0.2411282715915632,0,0.0,-72.68745513298745,0.0
3469,15371.386798590062,0.4702468752403423,0,0.0,-94.64304670199454,0.0
3470,15370.06533807491,0.3432080843588689,0,0.0,-1.321460515151557,0.0
3471,15497.910756702917,-0.3803857065017713,0,0.0,127.84541862800688,0.0
3472,15300.797928811358,-0.0218170799157007,0,0.0,-197.11282789155848,0.0
3473,15218.739086208074,0.0137865876489642,0,0.0,-82.05884260328457,0.0
3474,15366.808800855591,0.5185331405197311,0,0.0,148.06971464751769,0.0
3475,15148.978265724823,0.2087683787407122,0,0.0,-217.8305351307681,0.0
3476,14987.730510073054,0.0023412464818952,0,0.0,-161.2477556517697,0.0
3477,14959.176364211056,-0.970028432537261,-1,-1.0,-28.554145861997313,14987.730510073054
3478,15084.607231254007,-0.474607926183489,-1,0.0,125.43086704295092,-125.43086704295092
3479,14956.603795591842,0.335083184255132,0,1.0,-128.00343566216543,-14956.603795591842
3480,14998.007481369306,0.165379600241005,0,0.0,41.40368577746449,0.0
3481,14927.301678939964,0.9366421679785022,1,1.0,-70.70580242934193,-14998.007481369306
3482,14830.170200307944,-0.725829247746798,0,-1.0,-97.13147863201993,14830.170200307944
3483,15072.80148299052,-0.6793318306467646,-1,-1.0,242.63128268257606,14830.170200307944
3484,15045.871938479211,0.0951081493524172,0,1.0,-26.92954451130936,-15045.871938479211
3485,15018.76934963758,-0.3112083736301905,0,0.0,-27.102588841631587,0.0
3486,14853.074466342498,-0.5977352249054859,0,0.0,-165.69488329508204,0.0
3487,14874.73656334642,-0.00169284940675,0,0.0,21.6620970039221,0.0
3488,14806.591821498238,0.5135653438042866,0,0.0,-68.1447418481821,0.0
3489,14940.646616271226,0.1752148463523126,0,0.0,134.05479477298832,0.0
3490,15102.764082835203,-0.0736089786433364,0,0.0,162.11746656397736,0.0
3491,14847.59585275001,-0.8123566508934634,-1,-1.0,-255.1682300851935,15102.764082835203
3492,14593.90272278951,0.3433648440769441,0,1.0,-253.6931299605003,-14593.90272278951
3493,14388.64164724069,0.3573549339311843,0,0.0,-205.26107554881855,0.0
3494,14331.449268867089,-0.3291773895104015,0,0.0,-57.19237837360197,0.0
3495,14353.80447180869,0.7205833292191954,1,1.0,22.35520294160051,-14331.449268867089
3496,14412.419624195338,0.3485855488250058,1,0.0,58.61515238664833,58.61515238664833
3497,14553.088658866249,0.3851908933875703,1,0.0,140.66903467091106,140.66903467091106
3498,14499.9244846219,0.7678087658807673,1,0.0,-53.16417424434803,-53.16417424434803
3499,14557.61810564782,0.05294221709135,0,-1.0,57.69362102591913,14557.61810564782
3500,14472.00722997023,0.533582743414386,0,0.0,-85.61087567759023,0.0
3501,14484.619085653689,0.862239411119631,1,1.0,12.611855683458998,-14472.00722997023
3502,14244.39089485417,0.7232792405625084,1,0.0,-240.22819079951842,-240.22819079951842
3503,14066.82835274523,0.8451628563178981,1,0.0,-177.56254210894076,-177.56254210894076
3504,14087.242133298756,-0.2755239233579485,0,-1.0,20.41378055352652,14087.242133298756
3505,13969.968597304673,0.3615426845357414,0,0.0,-117.27353599408343,0.0
3506,13906.215885115838,-0.2722690073634326,0,0.0,-63.752712188834266,0.0
3507,13892.86830575466,-0.1004730933156057,0,0.0,-13.34757936117785,0.0
3508,13820.4917283633,-0.9441484004496536,-1,-1.0,-72.37657739136012,13892.86830575466
3509,13572.328694870832,0.2258672986764009,0,1.0,-248.16303349246846,-13572.328694870832
3510,13761.943459752782,0.7939400642683845,1,1.0,189.61476488194967,-13572.328694870832
3511,13834.964818753962,-1.0388051758165542,0,-1.0,73.02135900118083,13834.964818753962
3512,13529.353219993724,-0.492679171513203,0,0.0,-305.61159876023885,0.0
3513,13660.28316913507,-0.6867527346470801,-1,-1.0,130.9299491413458,13529.353219993724
3514,13752.243427773536,0.4945233375886531,0,1.0,91.96025863846626,-13752.243427773536
3515,13983.2801148364,0.2581619698372082,0,0.0,231.03668706286408,0.0
3516,14082.725731990731,-0.3035038704509685,0,0.0,99.44561715433156,0.0
3517,14326.19408169966,-0.720450658680009,-1,-1.0,243.46834970892814,14082.725731990731
3518,14332.354463959988,-0.3075052623857925,-1,0.0,6.160382260328333,-6.160382260328333
3519,14648.393392675878,-0.1442532868416608,0,1.0,316.0389287158905,-14648.393392675878
3520,14735.185928178258,-0.2218879672186584,0,0.0,86.7925355023799,0.0
3521,14762.313323490796,1.3276106388639346,1,1.0,27.127395312538283,-14735.185928178258
3522,14891.70929253244,-0.7847590823903206,0,-1.0,129.39596904164318,14891.70929253244
3523,14847.774767301196,0.0202180605060546,0,0.0,-43.93452523124324,0.0
3524,14785.926084105957,-0.0077998829960719,0,0.0,-61.84868319523957,0.0
3525,14811.87959629993,0.7218052640038599,1,1.0,25.953512193973438,-14785.926084105957
3526,14940.200415847092,0.3318865305520799,1,0.0,128.3208195471616,128.3208195471616
3527,15031.28603547006,0.1475976506256868,0,-1.0,91.0856196229688,15031.28603547006
3528,15037.8342914534,-1.0482129331496206,-1,-1.0,6.548255983339914,15031.28603547006
3529,15335.94788239464,0.6684615781915699,0,1.0,298.1135909412387,-15335.94788239464
3530,15143.967476389213,0.6885271164778182,1,1.0,-191.98040600542663,-15335.94788239464
3531,15142.596127861549,-0.1926230095894083,0,-1.0,-1.3713485276639403,15142.596127861549
3532,14960.956184254435,-0.0330754797963899,0,0.0,-181.6399436071133,0.0
3533,14754.175820584313,0.1438029293299778,0,0.0,-206.78036367012282,0.0
3534,14792.482130347646,0.3473662594151112,0,0.0,38.30630976333305,0.0
3535,15132.495215658264,0.0626610015427555,0,0.0,340.0130853106184,0.0
3536,15187.08429349798,0.6695675960451486,1,1.0,54.58907783971517,-15132.495215658264
3537,15091.726246238855,0.3475750341783747,1,0.0,-95.35804725912385,-95.35804725912385
3538,14982.955418224932,0.3123722011209473,1,0.0,-108.77082801392316,-108.77082801392316
3539,14930.390246582754,0.6554185308646212,1,0.0,-52.56517164217803,-52.56517164217803
3540,14952.986819857388,-0.6118249827360878,0,-1.0,22.596573274633556,14952.986819857388
3541,15093.727069956192,-0.3527685297819061,0,0.0,140.7402500988046,0.0
3542,14935.350838342343,-0.2524508292078313,0,0.0,-158.3762316138491,0.0
3543,14952.598376209511,0.5784318866792906,0,0.0,17.24753786716792,0.0
3544,14755.431971190515,-0.7830248455360165,-1,-1.0,-197.16640501899565,14952.598376209511
3545,14729.347108781163,0.2251596637477275,0,1.0,-26.084862409352354,-14729.347108781163
3546,14663.432079934631,-0.8910869688710712,-1,-1.0,-65.91502884653164,14729.347108781163
3547,14474.4733299839,1.064405049549201,0,1.0,-188.95874995073063,-14474.4733299839
3548,14611.78225109146,0.0590603841540469,0,0.0,137.3089211075585,0.0
3549,14653.584892440647,-0.4488537275785855,0,0.0,41.80264134918798,0.0
3550,14869.57086526502,-0.1835933592793348,0,0.0,215.98597282437186,0.0
3551,14739.585954174789,-0.0429172712770067,0,0.0,-129.98491109023053,0.0
3552,14919.012106502674,0.339877372703472,0,0.0,179.42615232788557,0.0
3553,14808.10906673366,-0.6018742720374202,-1,-1.0,-110.90303976901487,14919.012106502674
3554,14813.109864356324,-1.028292880271698,-1,0.0,5.000797622664322,-5.000797622664322
3555,14679.262677111674,-1.04290176190811,-1,0.0,-133.84718724464983,133.84718724464983
3556,14752.447028885112,-0.0990106692595669,0,1.0,73.18435177343781,-14752.447028885112
3557,14653.780769976644,0.2191829257907276,0,0.0,-98.66625890846808,0.0
3558,14539.267260355591,0.0479347626613266,0,0.0,-114.51350962105244,0.0
3559,14371.93160198764,-0.152688387932381,0,0.0,-167.3356583679506,0.0
3560,14315.191769855915,-0.6079084697414843,-1,-1.0,-56.73983213172505,14371.93160198764
3561,14136.53750056742,-0.3258768513749641,-1,0.0,-178.65426928849593,178.65426928849593
3562,13876.518158225424,1.3599507968826932,0,1.0,-260.01934234199507,-13876.518158225424
3563,14007.59031849662,1.371116378432081,1,1.0,131.07216027119466,-13876.518158225424
3564,13728.154159461235,-0.23294464874995,0,-1.0,-279.43615903538375,13728.154159461235
3565,13947.154784458397,0.1120878442689714,0,0.0,219.00062499716114,0.0
3566,13891.657082304167,0.6629468597128003,1,1.0,-55.497702154229046,-13947.154784458397
3567,13881.28657304374,0.8068075714133931,1,0.0,-10.370509260426843,-10.370509260426843
3568,13957.04826450539,0.8564800156117158,1,0.0,75.76169146165012,75.76169146165012
3569,13954.086437926597,0.0346566901243186,0,-1.0,-2.961826578793989,13954.086437926597
3570,13768.56576481628,-0.1852878249481935,0,0.0,-185.52067311031715,0.0
3571,13770.082519342255,0.367921822124611,0,0.0,1.516754525975557,0.0
3572,13954.98487783804,1.2077531457069917,1,1.0,184.90235849578494,-13770.082519342255
3573,14121.779221487712,0.044469633448906,0,-1.0,166.79434364967165,14121.779221487712
3574,14124.680022425133,-0.3671132256212535,0,0.0,2.9008009374210815,0.0
3575,14038.400535919667,0.8067047602243576,1,1.0,-86.27948650546568,-14124.680022425133
3576,13801.549824840144,0.2877832268061762,1,0.0,-236.85071107952353,-236.85071107952353
3577,13630.924402180855,-0.3326151266969976,0,-1.0,-170.62542265928823,13630.924402180855
3578,13621.481678453672,-0.2705690268076335,0,0.0,-9.442723727182965,0.0
3579,13517.236231908058,0.5213630810770091,0,0.0,-104.24544654561396,0.0
3580,13640.49529806854,-0.8457426145092157,-1,-1.0,123.25906616048087,13517.236231908058
3581,13913.282066724014,0.4764288327597938,0,1.0,272.7867686554746,-13913.282066724014
3582,13877.050758685318,0.5825768473619823,0,0.0,-36.231308038695715,0.0
3583,14047.884986743473,-0.0208490904926144,0,0.0,170.83422805815462,0.0
3584,13729.134677192194,-0.7678498650525498,-1,-1.0,-318.7503095512784,14047.884986743473
3585,13667.815325539974,-0.304300428477779,-1,0.0,-61.319351652220575,61.319351652220575
3586,13602.410383991522,-0.2398213872344932,-1,0.0,-65.40494154845146,65.40494154845146
3587,13397.695177185436,-0.0006462720086084,0,1.0,-204.71520680608592,-13397.695177185436
3588,13481.152349829368,0.447589153846557,0,0.0,83.4571726439317,0.0
3589,13181.852653357744,0.5949135746314909,0,0.0,-299.299696471624,0.0
3590,13402.998039467722,-1.0339689989521883,-1,-1.0,221.14538610997806,13181.852653357744
3591,13316.373999811662,-0.2040990873777151,-1,0.0,-86.62403965606063,86.62403965606063
3592,13386.7615889074,0.0349290653488267,0,1.0,70.3875890957388,-13386.7615889074
3593,13434.87512815562,0.340630514184193,0,0.0,48.11353924821924,0.0
3594,13753.429887520912,-0.9963127839205804,-1,-1.0,318.55475936529183,13434.87512815562
3595,13552.63761440527,-0.8643178529822126,-1,0.0,-200.79227311564136,200.79227311564136
3596,13610.111159346914,-0.1950092537604439,0,1.0,57.47354494164392,-13610.111159346914
3597,13622.487233828504,0.1427013125242378,0,0.0,12.376074481589967,0.0
3598,13659.600173875437,0.3253528382587958,0,0.0,37.112940046932636,0.0
3599,13556.299015396422,-0.1781489379943395,0,0.0,-103.3011584790147,0.0
3600,13666.493626421105,0.6605228910823322,1,1.0,110.19461102468267,-13556.299015396422
3601,13943.57000098096,0.1961794275369666,0,-1.0,277.07637455985605,13943.57000098096
3602,13889.268611107402,1.117312659496537,1,1.0,-54.301389873558946,-13943.57000098096
3603,14028.30036998063,-0.5977494389825091,0,-1.0,139.03175887322868,14028.30036998063
3604,13830.410935519523,0.0369911064701504,0,0.0,-197.88943446110716,0.0
3605,13949.201557318216,0.5827612866372385,0,0.0,118.79062179869288,0.0
3606,13849.514539734677,0.068631448751788,0,0.0,-99.68701758353927,0.0
3607,13743.083113225764,-0.2605386595804126,0,0.0,-106.43142650891241,0.0
3608,13826.609619819112,0.0182083045419561,0,0.0,83.52650659334722,0.0
3609,13832.152863861293,0.9111562561118212,1,1.0,5.543244042180959,-13826.609619819112
3610,13923.019173525918,-0.8754608762497333,0,-1.0,90.86630966462508,13923.019173525918
3611,13860.063846739722,-0.3648143934855503,0,0.0,-62.955326786195656,0.0
3612,14023.574648924166,-0.4166945062197951,0,0.0,163.5108021844444,0.0
3613,13999.625245345402,-1.1072358788970975,-1,-1.0,-23.94940357876476,14023.574648924166
3614,13843.673533259982,-0.305291955291505,-1,0.0,-155.95171208541979,155.95171208541979
3615,13740.65824998792,-0.2683392796340662,-1,0.0,-103.01528327206142,103.01528327206142
3616,13587.41643959036,0.0941657974099676,0,1.0,-153.24181039755968,-13587.41643959036
3617,13500.075134677918,1.2823449533618754,1,1.0,-87.34130491244287,-13587.41643959036
3618,13471.246960818566,-0.4920455126699365,0,-1.0,-28.82817385935232,13471.246960818566
3619,13290.324777188036,0.5396849965111183,0,0.0,-180.92218363052962,0.0
3620,13359.67346434895,0.464803708607604,0,0.0,69.34868716091478,0.0
3621,13284.919720271262,-0.907191804259904,-1,-1.0,-74.75374407768868,13359.67346434895
3622,13044.93701888908,0.1242420301343836,0,1.0,-239.9827013821814,-13044.93701888908
3623,12955.651116324418,-0.0101328275291381,0,0.0,-89.28590256466305,0.0
3624,12814.440877418025,1.2732053448767586,1,1.0,-141.210238906393,-12955.651116324418
3625,12641.134554636124,0.0301510118412453,0,-1.0,-173.30632278190023,12641.134554636124
3626,12686.653612343787,-0.2825706191808828,0,0.0,45.519057707662796,0.0
3627,12981.443037049372,-0.2796236410999808,0,0.0,294.7894247055847,0.0
3628,12843.9450978789,-1.5216852717656144,-1,-1.0,-137.49793917047282,12981.443037049372
3629,12811.176881536976,-0.6436848400819459,-1,0.0,-32.76821634192311,32.76821634192311
3630,12813.229978933525,-0.5574439740525778,-1,0.0,2.0530973965487647,-2.0530973965487647
3631,12719.130247527828,0.0189569513563854,0,1.0,-94.09973140569673,-12719.130247527828
3632,12628.989743848697,0.7081955762899423,1,1.0,-90.14050367913114,-12719.130247527828
3633,12477.478902052431,0.8859670075030088,1,0.0,-151.5108417962656,-151.5108417962656
3634,12538.148992459192,0.3034034747321574,1,0.0,60.67009040676021,60.67009040676021
